"day","tmpf","relh","sknt","alti","vsby"
"2016-02-05 23:50:00",30.2,86.28,7,30.06,6.21
"2016-02-06 00:20:00",30.2,86.28,6,30.06,6.21
"2016-02-06 00:50:00",30.2,86.28,7,30.06,6.21
"2016-02-06 01:20:00",30.2,86.28,5,30.09,6.21
"2016-02-06 01:50:00",30.2,86.28,5,30.09,6.21
"2016-02-06 02:20:00",30.2,86.28,6,30.09,6.21
"2016-02-06 02:50:00",30.2,86.28,6,30.09,6.21
"2016-02-06 03:20:00",30.2,86.28,5,30.09,6.21
"2016-02-06 03:50:00",30.2,86.28,5,30.09,6.21
"2016-02-06 04:20:00",30.2,86.28,5,30.09,6.21
"2016-02-06 04:50:00",30.2,86.28,4,30.09,6.21
"2016-02-06 05:20:00",30.2,86.28,5,30.09,6.21
"2016-02-06 05:50:00",28.4,92.86,4,30.12,6.21
"2016-02-06 06:22:00",28.4,92.86,4,30.12,6.21
"2016-02-06 06:50:00",26.6,92.8,3,30.12,6.21
"2016-02-06 07:20:00",28.4,92.86,6,30.12,6.21
"2016-02-06 07:50:00",30.2,86.28,7,30.15,6.21
"2016-02-06 08:20:00",32,80.22,5,30.15,6.21
"2016-02-06 08:50:00",32,80.22,6,30.15,6.21
"2016-02-06 09:20:00",33.8,74.63,5,30.15,6.21
"2016-02-06 09:50:00",33.8,74.63,9,30.15,6.21
"2016-02-06 10:20:00",35.6,74.8,9,30.15,6.21
"2016-02-06 10:50:00",35.6,74.8,10,30.12,6.21
"2016-02-06 11:20:00",37.4,69.67,10,30.12,6.21
"2016-02-06 11:50:00",37.4,69.67,9,30.12,6.21
"2016-02-06 12:20:00",37.4,74.98,10,30.12,6.21
"2016-02-06 12:50:00",35.6,74.8,10,30.12,6.21
"2016-02-06 13:20:00",35.6,74.8,9,30.09,6.21
"2016-02-06 13:50:00",35.6,74.8,9,30.09,6.21
"2016-02-06 14:20:00",35.6,74.8,9,30.09,6.21
"2016-02-06 14:50:00",35.6,74.8,10,30.09,6.21
"2016-02-06 15:20:00",35.6,74.8,12,30.09,6.21
"2016-02-06 15:50:00",35.6,80.51,15,30.06,6.21
"2016-02-06 16:20:00",35.6,86.59,13,30.09,6.21
"2016-02-06 16:50:00",35.6,80.51,15,30.06,6.21
"2016-02-06 17:20:00",35.6,80.51,13,30.06,6.21
"2016-02-06 17:50:00",35.6,80.51,12,30.06,6.21
"2016-02-06 18:20:00",35.6,80.51,10,30.06,6.21
"2016-02-06 18:50:00",35.6,74.8,11,30.06,6.21
"2016-02-06 19:20:00",35.6,74.8,12,30.06,6.21
"2016-02-06 19:50:00",35.6,74.8,13,30.03,6.21
"2016-02-06 20:20:00",35.6,74.8,13,30.03,6.21
"2016-02-06 20:50:00",35.6,74.8,9,30.03,6.21
"2016-02-06 21:20:00",35.6,74.8,8,30.03,6.21
"2016-02-06 21:50:00",35.6,74.8,10,30.03,6.21
"2016-02-06 22:20:00",35.6,80.51,9,30.03,6.21
"2016-02-06 22:22:00",35.6,80.51,9,30.03,6.21
"2016-02-06 22:50:00",35.6,80.51,10,30.03,6.21
"2016-02-06 23:20:00",35.6,80.51,14,30.03,6.21
"2016-02-06 23:50:00",35.6,80.51,14,30,6.21
"2016-02-07 00:20:00",35.6,80.51,13,30,6.21
"2016-02-07 00:50:00",35.6,86.59,16,30,6.21
"2016-02-07 01:20:00",35.6,86.59,17,29.97,6.21
"2016-02-07 01:50:00",35.6,86.59,15,29.97,6.21
"2016-02-07 02:20:00",35.6,86.59,13,29.97,6.21
"2016-02-07 02:50:00",33.8,93.03,12,29.97,6.21
"2016-02-07 03:20:00",33.8,86.49,9,29.97,6.21
"2016-02-07 03:50:00",33.8,86.49,10,29.97,6.21
"2016-02-07 04:20:00",33.8,86.49,12,29.94,6.21
"2016-02-07 04:50:00",33.8,86.49,11,29.94,6.21
"2016-02-07 05:20:00",33.8,86.49,10,29.97,6.21
"2016-02-07 05:50:00",32,86.39,13,29.97,6.21
"2016-02-07 06:20:00",32,86.39,13,29.97,6.21
"2016-02-07 06:50:00",32,86.39,13,29.97,6.21
"2016-02-07 07:20:00",33.8,80.36,15,29.94,6.21
"2016-02-07 07:50:00",33.8,80.36,14,29.94,6.21
"2016-02-07 08:20:00",35.6,80.51,14,29.94,6.21
"2016-02-07 08:50:00",37.4,74.98,15,29.94,6.21
"2016-02-07 09:20:00",37.4,74.98,15,29.94,6.21
"2016-02-07 09:50:00",39.2,69.88,16,29.94,6.21
"2016-02-07 10:20:00",39.2,69.88,14,29.94,6.21
"2016-02-07 10:50:00",41,65.16,14,29.91,6.21
"2016-02-07 11:20:00",41,70.08,14,29.91,6.21
"2016-02-07 11:50:00",41,65.16,14,29.91,6.21
"2016-02-07 12:20:00",42.8,65.38,12,29.91,6.21
"2016-02-07 12:50:00",41,70.08,13,29.91,6.21
"2016-02-07 13:20:00",42.8,65.38,14,29.88,6.21
"2016-02-07 13:50:00",42.8,65.38,14,29.88,6.21
"2016-02-07 14:20:00",41,65.16,15,29.88,6.21
"2016-02-07 14:50:00",41,65.16,14,29.88,6.21
"2016-02-07 15:20:00",39.2,69.88,10,29.88,6.21
"2016-02-07 15:50:00",39.2,69.88,13,29.88,6.21
"2016-02-07 16:20:00",37.4,74.98,13,29.88,6.21
"2016-02-07 16:50:00",37.4,74.98,13,29.88,6.21
"2016-02-07 17:20:00",37.4,74.98,14,29.88,6.21
"2016-02-07 17:50:00",37.4,74.98,14,29.85,6.21
"2016-02-07 18:20:00",37.4,74.98,16,29.85,6.21
"2016-02-07 18:50:00",37.4,69.67,16,29.85,6.21
"2016-02-07 19:20:00",35.6,74.8,15,29.85,6.21
"2016-02-07 19:50:00",35.6,74.8,15,29.85,6.21
"2016-02-07 20:20:00",35.6,74.8,16,29.85,6.21
"2016-02-07 20:50:00",35.6,74.8,15,29.85,6.21
"2016-02-07 21:20:00",33.8,80.36,13,29.85,6.21
"2016-02-07 21:50:00",33.8,74.63,13,29.83,6.21
"2016-02-07 22:20:00",33.8,74.63,14,29.83,6.21
"2016-02-07 22:50:00",33.8,74.63,14,29.83,6.21
"2016-02-07 23:20:00",33.8,74.63,13,29.8,6.21
"2016-02-07 23:50:00",32,80.22,11,29.8,6.21
"2016-02-08 00:20:00",32,80.22,12,29.8,6.21
"2016-02-08 00:50:00",32,80.22,12,29.8,6.21
"2016-02-08 01:20:00",32,86.39,12,29.8,6.21
"2016-02-08 01:50:00",32,86.39,14,29.77,6.21
"2016-02-08 02:21:00",32,86.39,13,29.77,6.21
"2016-02-08 02:50:00",32,86.39,14,29.77,6.21
"2016-02-08 03:20:00",32,86.39,14,29.74,6.21
"2016-02-08 03:50:00",32,86.39,12,29.74,6.21
"2016-02-08 04:20:00",32,86.39,13,29.74,6.21
"2016-02-08 04:50:00",32,86.39,13,29.74,6.21
"2016-02-08 05:20:00",32,86.39,12,29.74,6.21
"2016-02-08 05:50:00",32,86.39,13,29.74,6.21
"2016-02-08 06:20:00",33.8,86.49,13,29.74,6.21
"2016-02-08 06:50:00",33.8,86.49,14,29.74,6.21
"2016-02-08 07:20:00",35.6,80.51,14,29.74,6.21
"2016-02-08 07:50:00",35.6,80.51,15,29.74,6.21
"2016-02-08 08:20:00",37.4,80.65,15,29.74,6.21
"2016-02-08 08:50:00",37.4,80.65,13,29.74,6.21
"2016-02-08 09:20:00",39.2,75.16,16,29.74,6.21
"2016-02-08 09:50:00",39.2,75.16,16,29.74,6.21
"2016-02-08 10:20:00",39.2,75.16,17,29.74,6.21
"2016-02-08 10:50:00",39.2,75.16,14,29.74,6.21
"2016-02-08 11:20:00",39.2,75.16,13,29.74,6.21
"2016-02-08 11:50:00",39.2,75.16,13,29.74,6.21
"2016-02-08 12:20:00",39.2,80.79,13,29.74,6.21
"2016-02-08 12:50:00",39.2,80.79,14,29.71,6.21
"2016-02-08 13:20:00",39.2,80.79,14,29.71,6.21
"2016-02-08 13:50:00",37.4,93.14,12,29.71,6.21
"2016-02-08 14:20:00",37.4,93.14,11,29.71,6.21
"2016-02-08 14:50:00",37.4,93.14,12,29.71,6.21
"2016-02-08 15:20:00",37.4,93.14,11,29.71,5.59
"2016-02-08 15:50:00",37.4,93.14,11,29.71,6.21
"2016-02-08 16:20:00",37.4,93.14,11,29.71,6.21
"2016-02-08 16:50:00",37.4,93.14,12,29.68,6.21
"2016-02-08 17:20:00",37.4,86.69,13,29.68,6.21
"2016-02-08 17:50:00",37.4,86.69,12,29.68,6.21
"2016-02-08 18:20:00",37.4,86.69,12,29.65,6.21
"2016-02-08 18:50:00",37.4,86.69,12,29.65,6.21
"2016-02-08 19:20:00",37.4,86.69,13,29.65,6.21
"2016-02-08 19:50:00",37.4,86.69,13,29.65,6.21
"2016-02-08 20:20:00",37.4,86.69,13,29.62,6.21
"2016-02-08 20:50:00",35.6,93.08,13,29.62,6.21
"2016-02-08 21:20:00",37.4,86.69,13,29.62,6.21
"2016-02-08 21:50:00",37.4,86.69,13,29.62,6.21
"2016-02-08 22:20:00",37.4,86.69,13,29.59,6.21
"2016-02-08 22:50:00",37.4,86.69,13,29.59,6.21
"2016-02-08 23:20:00",37.4,86.69,13,29.59,6.21
"2016-02-08 23:50:00",37.4,86.69,14,29.56,6.21
"2016-02-09 00:20:00",37.4,86.69,14,29.56,6.21
"2016-02-09 00:50:00",37.4,86.69,12,29.56,6.21
"2016-02-09 01:20:00",39.2,86.79,15,29.53,6.21
"2016-02-09 01:50:00",39.2,86.79,18,29.53,6.21
"2016-02-09 02:20:00",39.2,86.79,15,29.53,6.21
"2016-02-09 02:50:00",39.2,86.79,15,29.5,6.21
"2016-02-09 03:20:00",39.2,86.79,15,29.5,6.21
"2016-02-09 03:50:00",39.2,86.79,15,29.5,6.21
"2016-02-09 04:20:00",41,80.93,15,29.5,6.21
"2016-02-09 04:50:00",41,80.93,13,29.5,6.21
"2016-02-09 05:20:00",39.2,93.19,14,29.5,5.59
"2016-02-09 05:50:00",39.2,93.19,14,29.5,3.11
"2016-02-09 06:20:00",39.2,93.19,14,29.5,6.21
"2016-02-09 06:50:00",41,86.89,14,29.5,6.21
"2016-02-09 07:20:00",39.2,93.19,14,29.5,6.21
"2016-02-09 07:50:00",41,86.89,14,29.5,6.21
"2016-02-09 07:52:00",41,86.89,14,29.5,6.21
"2016-02-09 08:20:00",41,86.89,13,29.5,6.21
"2016-02-09 08:50:00",42.8,86.99,12,29.5,6.21
"2016-02-09 09:20:00",42.8,86.99,11,29.5,6.21
"2016-02-09 09:50:00",44.6,81.2,15,29.5,6.21
"2016-02-09 10:20:00",46.4,75.84,17,29.5,6.21
"2016-02-09 10:50:00",46.4,75.84,15,29.5,6.21
"2016-02-09 11:20:00",46.4,75.84,12,29.5,6.21
"2016-02-09 11:50:00",48.2,66.05,14,29.5,6.21
"2016-02-09 12:20:00",48.2,61.52,17,29.5,6.21
"2016-02-09 12:50:00",46.4,61.27,18,29.5,6.21
"2016-02-09 13:20:00",46.4,61.27,13,29.5,6.21
"2016-02-09 13:50:00",46.4,61.27,14,29.5,6.21
"2016-02-09 14:20:00",44.6,65.61,13,29.5,6.21
"2016-02-09 14:50:00",44.6,65.61,14,29.5,6.21
"2016-02-09 15:20:00",44.6,65.61,15,29.5,6.21
"2016-02-09 15:50:00",44.6,65.61,12,29.5,6.21
"2016-02-09 16:20:00",44.6,65.61,12,29.53,6.21
"2016-02-09 16:50:00",44.6,65.61,12,29.53,6.21
"2016-02-09 17:20:00",44.6,65.61,11,29.53,6.21
"2016-02-09 17:50:00",42.8,70.28,12,29.53,6.21
"2016-02-09 18:20:00",41,75.33,9,29.53,6.21
"2016-02-09 18:50:00",41,75.33,9,29.53,6.21
"2016-02-09 19:20:00",41,70.08,10,29.53,6.21
"2016-02-09 19:50:00",41,70.08,9,29.53,6.21
"2016-02-09 20:20:00",39.2,75.16,11,29.53,6.21
"2016-02-09 20:50:00",39.2,75.16,8,29.53,6.21
"2016-02-09 21:20:00",37.4,80.65,8,29.53,6.21
"2016-02-09 21:50:00",39.2,75.16,7,29.5,6.21
"2016-02-09 22:20:00",39.2,75.16,7,29.5,6.21
"2016-02-09 22:50:00",39.2,75.16,8,29.5,6.21
"2016-02-09 23:20:00",39.2,75.16,8,29.47,6.21
"2016-02-09 23:50:00",41,70.08,9,29.47,6.21
"2016-02-10 00:20:00",41,75.33,9,29.47,6.21
"2016-02-10 00:50:00",41,75.33,10,29.47,6.21
"2016-02-10 01:20:00",41,75.33,11,29.44,6.21
"2016-02-10 01:50:00",41,75.33,13,29.41,6.21
"2016-02-10 02:20:00",41,75.33,14,29.41,6.21
"2016-02-10 02:50:00",41,80.93,14,29.41,6.21
"2016-02-10 03:20:00",41,80.93,13,29.41,6.21
"2016-02-10 03:50:00",39.2,86.79,12,29.38,6.21
"2016-02-10 04:20:00",41,80.93,13,29.38,6.21
"2016-02-10 04:50:00",41,80.93,14,29.38,6.21
"2016-02-10 05:20:00",41,80.93,15,29.38,6.21
"2016-02-10 05:50:00",41,80.93,14,29.35,6.21
"2016-02-10 06:20:00",42.8,75.5,17,29.35,6.21
"2016-02-10 06:50:00",42.8,75.5,13,29.35,6.21
"2016-02-10 07:20:00",42.8,75.5,12,29.35,6.21
"2016-02-10 07:50:00",44.6,70.48,15,29.35,6.21
"2016-02-10 08:20:00",42.8,75.5,15,29.38,6.21
"2016-02-10 08:50:00",42.8,81.07,12,29.38,6.21
"2016-02-10 09:20:00",42.8,81.07,14,29.38,6.21
"2016-02-10 09:50:00",41,86.89,11,29.38,6.21
"2016-02-10 10:20:00",41,86.89,13,29.38,6.21
"2016-02-10 10:50:00",39.2,93.19,13,29.38,6.21
"2016-02-10 11:20:00",39.2,93.19,14,29.38,4.97
"2016-02-10 11:50:00",41,86.89,13,29.35,6.21
"2016-02-10 12:20:00",41,80.93,12,29.35,6.21
"2016-02-10 12:50:00",41,80.93,12,29.35,6.21
"2016-02-10 13:20:00",41,80.93,13,29.35,6.21
"2016-02-10 13:50:00",41,80.93,14,29.38,6.21
"2016-02-10 14:20:00",41,80.93,13,29.35,6.21
"2016-02-10 14:50:00",41,80.93,14,29.35,6.21
"2016-02-10 15:20:00",41,80.93,15,29.35,6.21
"2016-02-10 15:50:00",41,80.93,16,29.38,6.21
"2016-02-10 16:20:00",41,80.93,14,29.38,6.21
"2016-02-10 16:50:00",41,86.89,14,29.38,6.21
"2016-02-10 17:20:00",41,86.89,12,29.38,4.97
"2016-02-10 17:50:00",41,86.89,13,29.35,6.21
"2016-02-10 18:20:00",41,80.93,14,29.35,6.21
"2016-02-10 18:50:00",41,80.93,13,29.35,6.21
"2016-02-10 19:20:00",41,80.93,12,29.32,6.21
"2016-02-10 19:50:00",41,80.93,16,29.32,6.21
"2016-02-10 20:20:00",41,80.93,16,29.32,6.21
"2016-02-10 20:50:00",41,80.93,16,29.32,6.21
"2016-02-10 21:20:00",41,80.93,15,29.32,6.21
"2016-02-10 21:50:00",39.2,86.79,12,29.32,6.21
"2016-02-10 22:20:00",39.2,86.79,12,29.29,6.21
"2016-02-10 22:52:00",37.4,93.14,11,29.29,6.21
"2016-02-10 23:21:00",37.4,93.14,10,29.29,3.73
"2016-02-10 23:50:00",37.4,93.14,10,29.29,4.97
"2016-02-11 00:20:00",37.4,93.14,11,29.29,5.59
"2016-02-11 00:50:00",37.4,93.14,11,29.26,5.59
"2016-02-11 01:20:00",37.4,93.14,11,29.26,6.21
"2016-02-11 01:50:00",37.4,93.14,11,29.26,6.21
"2016-02-11 02:20:00",37.4,93.14,10,29.26,6.21
"2016-02-11 02:50:00",37.4,93.14,10,29.26,6.21
"2016-02-11 03:20:00",37.4,93.14,11,29.26,6.21
"2016-02-11 03:50:00",39.2,93.19,11,29.23,6.21
"2016-02-11 04:20:00",39.2,93.19,12,29.23,6.21
"2016-02-11 04:50:00",39.2,93.19,12,29.23,6.21
"2016-02-11 05:20:00",39.2,93.19,11,29.23,5.59
"2016-02-11 05:50:00",39.2,93.19,11,29.23,6.21
"2016-02-11 06:20:00",39.2,100,9,29.26,6.21
"2016-02-11 06:50:00",41,93.24,11,29.26,6.21
"2016-02-11 07:20:00",41,93.24,12,29.26,6.21
"2016-02-11 07:52:00",41,93.24,11,29.26,6.21
"2016-02-11 08:20:00",41,93.24,11,29.26,6.21
"2016-02-11 08:50:00",41,86.89,12,29.26,6.21
"2016-02-11 09:20:00",39.2,93.19,12,29.26,6.21
"2016-02-11 09:50:00",39.2,93.19,10,29.29,6.21
"2016-02-11 10:20:00",37.4,93.14,10,29.26,4.97
"2016-02-11 10:50:00",37.4,93.14,10,29.26,6.21
"2016-02-11 11:20:00",37.4,93.14,9,29.26,6.21
"2016-02-11 11:50:00",35.6,100,8,29.26,4.97
"2016-02-11 12:20:00",35.6,93.08,8,29.26,5.59
"2016-02-11 12:38:00",33.8,93.03,5,29.26,3.11
"2016-02-11 12:50:00",33.8,93.03,5,29.26,1.62
"2016-02-11 12:57:00",33.8,93.03,5,29.26,2.24
"2016-02-11 13:04:00",33.8,93.03,6,29.26,4.35
"2016-02-11 13:20:00",33.8,93.03,6,29.26,4.35
"2016-02-11 13:36:00",33.8,93.03,7,29.26,1.49
"2016-02-11 13:51:00",32,100,6,29.26,0.99
"2016-02-11 13:54:00",32,100,6,29.26,0.87
"2016-02-11 14:20:00",32,100,5,29.26,0.75
"2016-02-11 14:50:00",32,100,6,29.26,1.12
"2016-02-11 14:54:00",32,100,5,29.26,0.87
"2016-02-11 15:20:00",32,100,4,29.26,0.87
"2016-02-11 15:50:00",32,100,5,29.26,0.93
"2016-02-11 16:20:00",32,100,6,29.26,0.68
"2016-02-11 16:50:00",32,100,6,29.26,0.68
"2016-02-11 17:20:00",32,100,7,29.23,0.81
"2016-02-11 17:50:00",32,100,5,29.23,1.18
"2016-02-11 18:20:00",32,100,7,29.23,0.87
"2016-02-11 18:50:00",32,100,8,29.23,1.06
"2016-02-11 19:20:00",32,100,7,29.23,1.06
"2016-02-11 19:50:00",32,100,7,29.23,0.75
"2016-02-11 20:20:00",32,100,5,29.23,1.3
"2016-02-11 20:50:00",32,100,6,29.23,2.05
"2016-02-11 21:20:00",32,100,10,29.26,1.62
"2016-02-11 21:50:00",32,100,10,29.26,1.3
"2016-02-11 21:55:00",32,100,10,29.26,0.81
"2016-02-11 22:20:00",32,100,10,29.26,0.81
"2016-02-11 22:50:00",32,100,10,29.29,0.68
"2016-02-11 23:20:00",32,100,11,29.29,0.68
"2016-02-11 23:50:00",32,100,11,29.32,0.93
"2016-02-12 00:20:00",32,100,12,29.32,0.87
"2016-02-12 00:50:00",32,100,13,29.35,1.06
"2016-02-12 01:20:00",32,100,12,29.35,1.62
"2016-02-12 01:50:00",32,100,11,29.38,1.55
"2016-02-12 02:20:00",32,100,11,29.38,2.11
"2016-02-12 02:50:00",32,100,12,29.41,3.11
"2016-02-12 03:20:00",32,100,12,29.41,3.11
"2016-02-12 03:50:00",32,100,10,29.44,6.21
"2016-02-12 04:20:00",32,100,10,29.47,2.8
"2016-02-12 04:50:00",32,100,10,29.47,5.59
"2016-02-12 05:20:00",32,100,9,29.47,3.73
"2016-02-12 05:50:00",33.8,93.03,9,29.5,6.21
"2016-02-12 06:20:00",33.8,93.03,9,29.5,6.21
"2016-02-12 06:50:00",33.8,93.03,9,29.53,6.21
"2016-02-12 07:20:00",33.8,93.03,10,29.53,3.73
"2016-02-12 07:50:00",33.8,93.03,10,29.56,3.11
"2016-02-12 08:20:00",33.8,93.03,12,29.56,3.11
"2016-02-12 08:50:00",33.8,93.03,11,29.59,3.11
"2016-02-12 09:20:00",33.8,93.03,8,29.59,3.11
"2016-02-12 09:50:00",33.8,93.03,10,29.59,3.04
"2016-02-12 10:20:00",33.8,93.03,12,29.59,2.49
"2016-02-12 10:50:00",33.8,93.03,10,29.59,2.61
"2016-02-12 11:21:00",33.8,93.03,10,29.62,0.87
"2016-02-12 11:50:00",33.8,93.03,9,29.62,1.62
"2016-02-12 12:20:00",33.8,100,9,29.62,2.17
"2016-02-12 12:50:00",35.6,93.08,11,29.62,3.11
"2016-02-12 13:20:00",33.8,100,10,29.62,3.11
"2016-02-12 13:50:00",33.8,100,9,29.65,2.8
"2016-02-12 14:20:00",33.8,100,11,29.65,2.73
"2016-02-12 14:50:00",33.8,100,11,29.65,2.67
"2016-02-12 15:20:00",33.8,100,10,29.65,3.11
"2016-02-12 15:50:00",33.8,93.03,9,29.65,3.11
"2016-02-12 16:20:00",33.8,93.03,11,29.68,3.73
"2016-02-12 16:50:00",33.8,93.03,13,29.68,3.73
"2016-02-12 17:20:00",33.8,93.03,11,29.68,3.11
"2016-02-12 17:50:00",33.8,93.03,10,29.68,3.11
"2016-02-12 18:20:00",33.8,93.03,11,29.68,3.11
"2016-02-12 18:50:00",33.8,93.03,10,29.68,3.11
"2016-02-12 19:20:00",33.8,93.03,9,29.71,2.73
"2016-02-12 19:50:00",33.8,93.03,9,29.71,2.98
"2016-02-12 20:20:00",33.8,93.03,8,29.71,2.24
"2016-02-12 20:50:00",33.8,93.03,9,29.71,2.49
"2016-02-12 21:20:00",32,100,8,29.71,3.11
"2016-02-12 21:50:00",32,100,8,29.71,2.36
"2016-02-12 22:20:00",32,100,8,29.71,2.49
"2016-02-12 22:50:00",32,100,9,29.71,3.11
"2016-02-12 23:20:00",32,92.97,7,29.71,3.11
"2016-02-12 23:50:00",32,92.97,7,29.71,3.11
"2016-02-13 00:20:00",30.2,100,7,29.71,4.35
"2016-02-13 00:50:00",30.2,100,5,29.71,3.73
"2016-02-13 01:20:00",30.2,100,6,29.71,5.59
"2016-02-13 01:52:00",32,92.97,8,29.71,6.21
"2016-02-13 02:20:00",32,92.97,9,29.71,6.21
"2016-02-13 02:50:00",32,92.97,6,29.71,6.21
"2016-02-13 03:20:00",32,92.97,8,29.71,6.21
"2016-02-13 03:50:00",32,92.97,9,29.71,6.21
"2016-02-13 04:20:00",32,92.97,9,29.71,6.21
"2016-02-13 04:50:00",32,92.97,10,29.71,6.21
"2016-02-13 05:20:00",33.8,86.49,9,29.71,6.21
"2016-02-13 05:50:00",32,92.97,9,29.71,6.21
"2016-02-13 06:20:00",32,92.97,8,29.71,6.21
"2016-02-13 06:50:00",32,92.97,8,29.68,6.21
"2016-02-13 07:20:00",33.8,86.49,8,29.68,6.21
"2016-02-13 07:50:00",33.8,86.49,9,29.68,6.21
"2016-02-13 08:20:00",35.6,80.51,9,29.68,6.21
"2016-02-13 08:50:00",35.6,80.51,10,29.68,6.21
"2016-02-13 09:20:00",37.4,74.98,11,29.68,6.21
"2016-02-13 09:50:00",37.4,74.98,11,29.68,6.21
"2016-02-13 10:20:00",39.2,64.93,12,29.65,6.21
"2016-02-13 10:50:00",39.2,64.93,14,29.65,6.21
"2016-02-13 11:20:00",39.2,64.93,14,29.65,6.21
"2016-02-13 11:50:00",39.2,69.88,12,29.62,6.21
"2016-02-13 12:20:00",39.2,69.88,12,29.62,6.21
"2016-02-13 12:50:00",39.2,69.88,13,29.62,6.21
"2016-02-13 13:20:00",39.2,69.88,11,29.62,6.21
"2016-02-13 13:50:00",39.2,69.88,12,29.62,6.21
"2016-02-13 14:26:00",37.4,80.65,10,29.62,6.21
"2016-02-13 14:50:00",37.4,80.65,10,29.62,6.21
"2016-02-13 15:20:00",37.4,74.98,13,29.59,6.21
"2016-02-13 15:50:00",35.6,80.51,14,29.59,6.21
"2016-02-13 16:20:00",35.6,86.59,13,29.59,6.21
"2016-02-13 16:50:00",35.6,86.59,13,29.59,6.21
"2016-02-13 17:20:00",35.6,86.59,12,29.59,6.21
"2016-02-13 17:50:00",33.8,93.03,13,29.56,6.21
"2016-02-13 18:20:00",33.8,93.03,16,29.56,6.21
"2016-02-13 18:50:00",33.8,93.03,12,29.56,6.21
"2016-02-13 19:20:00",33.8,93.03,12,29.56,1.3
"2016-02-13 19:50:00",32,100,12,29.53,1.24
"2016-02-13 20:20:00",32,100,12,29.53,1.37
"2016-02-13 20:33:00",32,100,12,29.53,0.87
"2016-02-13 20:50:00",32,100,12,29.53,0.75
"2016-02-13 21:20:00",32,100,11,29.53,0.87
"2016-02-13 21:37:00",32,100,12,29.53,6.21
"2016-02-13 21:50:00",32,100,11,29.53,4.35
"2016-02-13 22:20:00",32,100,12,29.53,6.21
"2016-02-13 22:50:00",32,100,10,29.53,5.59
"2016-02-13 23:20:00",32,100,9,29.5,3.11
"2016-02-13 23:50:00",32,100,10,29.5,2.8
"2016-02-14 00:20:00",33.8,93.03,11,29.5,4.97
"2016-02-14 00:50:00",32,100,10,29.5,1.99
"2016-02-14 01:20:00",32,100,10,29.47,1.3
"2016-02-14 01:50:00",32,100,9,29.47,0.62
"2016-02-14 02:20:00",32,100,9,29.47,3.11
"2016-02-14 02:50:00",32,100,9,29.47,0.75
"2016-02-14 03:20:00",32,100,9,29.47,0.62
"2016-02-14 03:50:00",32,100,9,29.47,1.06
"2016-02-14 04:20:00",32,100,9,29.47,2.92
"2016-02-14 04:50:00",32,100,9,29.44,1.3
"2016-02-14 05:20:00",32,100,8,29.44,2.17
"2016-02-14 05:50:00",32,100,7,29.44,1.06
"2016-02-14 06:20:00",32,100,8,29.44,1.93
"2016-02-14 06:50:00",32,100,8,29.44,6.21
"2016-02-14 07:20:00",32,100,9,29.44,4.35
"2016-02-14 07:50:00",32,100,8,29.41,3.73
"2016-02-14 08:20:00",32,100,9,29.41,5.59
"2016-02-14 08:50:00",32,100,10,29.41,6.21
"2016-02-14 09:20:00",32,100,9,29.41,6.21
"2016-02-14 09:50:00",33.8,93.03,9,29.41,6.21
"2016-02-14 10:20:00",33.8,93.03,8,29.41,6.21
"2016-02-14 10:50:00",33.8,93.03,8,29.41,6.21
"2016-02-14 11:20:00",33.8,86.49,8,29.41,6.21
"2016-02-14 11:50:00",33.8,86.49,6,29.41,6.21
"2016-02-14 12:20:00",33.8,86.49,6,29.41,6.21
"2016-02-14 12:50:00",33.8,86.49,7,29.41,6.21
"2016-02-14 13:20:00",33.8,93.03,6,29.41,6.21
"2016-02-14 13:50:00",33.8,93.03,5,29.41,6.21
"2016-02-14 14:20:00",33.8,93.03,4,29.41,6.21
"2016-02-14 14:50:00",33.8,93.03,3,29.41,6.21
"2016-02-14 15:20:00",33.8,93.03,3,29.44,6.21
"2016-02-14 15:50:00",33.8,93.03,2,29.44,6.21
"2016-02-14 16:20:00",33.8,93.03,2,29.44,6.21
"2016-02-14 16:50:00",32,100,2,29.44,4.35
"2016-02-14 17:20:00",32,100,3,29.44,2.24
"2016-02-14 17:50:00",32,100,2,29.47,2.61
"2016-02-14 18:20:00",32,100,3,29.47,3.73
"2016-02-14 18:21:00",32,100,3,29.47,2.49
"2016-02-14 18:50:00",32,100,3,29.47,3.73
"2016-02-14 19:20:00",32,100,4,29.5,3.11
"2016-02-14 19:25:00",32,100,4,29.47,3.11
"2016-02-14 19:50:00",32,100,4,29.5,3.73
"2016-02-14 20:20:00",32,100,4,29.5,3.11
"2016-02-14 20:33:00",32,100,4,29.5,1.49
"2016-02-14 20:50:00",32,100,3,29.5,0.87
"2016-02-14 20:55:00",32,100,2,29.5,1.99
"2016-02-14 21:20:00",32,100,1,29.5,2.49
"2016-02-14 21:50:00",32,100,1,29.53,3.11
"2016-02-14 22:20:00",32,100,4,29.53,3.73
"2016-02-14 22:50:00",32,100,4,29.53,3.11
"2016-02-14 23:21:00",32,100,4,29.53,0.37
"2016-02-14 23:50:00",32,100,2,29.56,0.25
"2016-02-15 00:20:00",32,100,2,29.56,0.19
"2016-02-15 00:50:00",32,100,3,29.56,0.16
"2016-02-15 01:28:00",32,100,4,29.59,0.22
"2016-02-15 01:50:00",32,100,3,29.62,0.4
"2016-02-15 02:21:00",32,100,1,29.62,0.4
"2016-02-15 02:50:00",32,100,1,29.62,0.4
